11 Hawkins Street Union Square, Somerville, MA	https://hotpads.com/11-hawkins-st-somerville-ma-02143-1j4vm11/building	$3,300
Freeman Street Coolidge Corner, Brookline, MA	https://hotpads.com/brookline-ma-02446-skeny3/building	$4,400+
16 Garrison Road Aspinwall Hill, Brookline, MA	https://hotpads.com/16-garrison-rd-brookline-ma-02445-skf9sz/building	$4,400
216 Freeman Street Brookline, MA 02446	https://hotpads.com/216-freeman-st-brookline-ma-02446-skf0ux/building	$4,300+
215 Saint Paul Street Brookline, MA 02446	https://hotpads.com/215-saint-paul-st-brookline-ma-02446-skf6nz/building	$4,600+
1033 Beacon Street Longwood, Brookline, MA	https://hotpads.com/1033-beacon-st-brookline-ma-02446-skfjnb/building	$5,495+
18 Aspinwall Avenue Brookline, MA 02445	https://hotpads.com/18-aspinwall-ave-brookline-ma-02446-skekwm/building	$3,895+
1801 Beacon Street Beaconsfield, Brookline, MA	https://hotpads.com/1801-beacon-st-brookline-ma-02445-skepam/building	$4,200+
191 Winthrop Road Aspinwall Hill, Brookline, MA	https://hotpads.com/191-winthrop-rd-brookline-ma-02445-sken64/building	$4,200+
504 Washington Street Aspinwall Hill, Brookline, MA	https://hotpads.com/504-washington-st-brookline-ma-02446-skxacj/building	$4,200+
Walnut Street High Street Hill, Brookline, MA	https://hotpads.com/brookline-ma-02445-uppvcd/building	$6,000
1616 Beacon Street Corey Hill, Brookline, MA	https://hotpads.com/1616-beacon-st-brookline-ma-02446-skepar/building	$6,200+
1203 Beacon Street Lawrence, Brookline, MA	https://hotpads.com/4-bed-20-bath-1200-sqft-4400-brookline-ma-02446-skgv52/building	$4,400+
40 Centre Street Brookline, MA 02446	https://hotpads.com/40-centre-st-brookline-ma-02446-skgbsy/building	$6,300
74 Browne Street Brookline, MA 02446	https://hotpads.com/74-browne-st-brookline-ma-02446-skemtf/building	$6,700
71 Oxford Avenue Cambridge, MA 02138	https://hotpads.com/71-oxford-ave-cambridge-ma-02138-skkx96/building	Call
3 Oxford Avenue Belmont, MA 02478	https://hotpads.com/3-oxford-ave-belmont-ma-02478-sm3qc4/building	Call
5 City View Road Brighton, Brookline, MA	https://hotpads.com/5-city-view-rd-brookline-ma-02446-skxtej/building	$2,600
29 Dighton Street Brighton, Brighton, MA	https://hotpads.com/29-dighton-st-brighton-ma-02135-skjsw5/building	$3,200
35 Waverly Street Brighton, Boston, MA	https://hotpads.com/35-waverly-st-brighton-ma-02135-skespk/building	$2,850+
36 Mapleton Street Brighton, Boston, MA	https://hotpads.com/36-mapleton-st-brighton-ma-02135-ssmdm9/building	$3,800+
300 Summit Brighton, Brighton, MA	https://hotpads.com/300-summit-ave-brighton-ma-02135-smncf3/building	$2,800+
45 Montcalm Avenue Brighton, Brighton, MA	https://hotpads.com/45-montcalm-ave-brighton-ma-02135-skjttn/building	$4,250+
85 Surrey Street Brighton, Brighton, MA	https://hotpads.com/85-surrey-st-brighton-ma-02135-skn76w/building	$4,100+
14 Mount Hood Road Brighton, Brighton, MA	https://hotpads.com/14-mount-hood-rd-brighton-ma-02135-sm00vm/building	$3,300+
23 Colwell Avenue Brighton, Boston, MA	https://hotpads.com/23-colwell-ave-brighton-ma-02135-skeq0f/building	$3,100
22 Surrey Street Brighton, Boston, MA	https://hotpads.com/22-surrey-st-brighton-ma-02135-1uc3jts/building	$2,400+
35 Glenmont Road Brighton, Brighton, MA	https://hotpads.com/35-glenmont-rd-brighton-ma-02135-upxyw4/building	$3,200+
35 Cummings Road Brighton, Brighton, MA	https://hotpads.com/35-cummings-rd-brighton-ma-02135-skjsnk/building	$2,975+
46 Shannon Street Aberdeen, Boston, MA	https://hotpads.com/46-shannon-st-brighton-ma-02135-sm09aw/building	$3,000
Nottinghill Road Aberdeen, Boston, MA	https://hotpads.com/brighton-ma-02135-1pzfqzs/building	$4,300
41 Shannon Street Aberdeen, Brighton, MA	https://hotpads.com/41-shannon-st-brighton-ma-02135-skf90a/building	$3,500
Cummings Road Brighton, Boston - Brighton, MA	https://hotpads.com/brighton-ma-02135-skg0kg/building	$3,000+
66 Perthshire Road Brighton, Brighton, MA	https://hotpads.com/66-perthshire-rd-brighton-ma-02135-skjtur/building	$3,700+
4 Sparhawk Street Brighton, Brighton, MA	https://hotpads.com/4-sparhawk-st-brighton-ma-02135-sm0d4a/building	$4,295
Academy Hill Road Brighton, Brighton, MA	https://hotpads.com/brighton-ma-02135-1j4tasy/building	$4,100
47 Orkney Road Brighton, Brighton, MA	https://hotpads.com/47-orkney-rd-brighton-ma-02135-smnnm5/building	$3,900+
44 Champney Street Brighton, Brighton, MA	https://hotpads.com/44-champney-st-brighton-ma-02135-skjssq/building	$3,500+
25 Oak Square Avenue Brighton, Brighton, MA	https://hotpads.com/25-oak-square-ave-brighton-ma-02135-skqpgr/building	$3,100
64 Corey Road Brighton, Brighton, MA	https://hotpads.com/64-corey-rd-brighton-ma-02135-tp6g25/building	$4,400+
33 Egremont Road Brighton, Brighton, MA	https://hotpads.com/33-egremont-rd-brighton-ma-02135-skpxu1/building	$3,350+
Shannon Street Aberdeen, Boston - Brighton, MA	https://hotpads.com/brighton-ma-02135-skewg1/building	$3,000+
Woodmont Street Brighton, Brighton, MA	https://hotpads.com/brighton-ma-02135-smn4q3/building	$3,500
8 Niles Street Brighton, Brighton, MA	https://hotpads.com/8-niles-st-brighton-ma-02135-spm5bs/building	$3,600+
1914 Beacon Street Brighton, Brighton, MA	https://hotpads.com/1914-beacon-st-brighton-ma-02135-sm10wh/building	$4,000
8 Murdock Terrace Brighton, Brighton, MA	https://hotpads.com/8-murdock-ter-brighton-ma-02135-tq4xrn/building	$4,350+
1653 Commonwealth Avenue Brighton, Brighton, MA	https://hotpads.com/1653-commonwealth-ave-brighton-ma-02135-skfx2n/building	$3,300+
Bentley Street Brighton, Boston, MA	https://hotpads.com/brighton-ma-02135-skevm7/building	$3,200+
3 Glenley Terrace Brighton, Brighton, MA	https://hotpads.com/3-glenley-ter-brighton-ma-02135-1j4tvc8/building	$3,600+
1526 Commonwealth Avenue Brighton, Boston, MA	https://hotpads.com/1526-commonwealth-ave-brighton-ma-02135-skjsws/building	$3,600+
172 Bigelow Street Brighton, Brighton, MA	https://hotpads.com/172-bigelow-st-brighton-ma-02135-skjtwa/building	$2,925+
35 Wallingford Road Aberdeen, Brighton, MA	https://hotpads.com/35-wallingford-rd-brighton-ma-02135-smnmya/building	$3,300+
131 Nottinghill Road Aberdeen, Brighton, MA	https://hotpads.com/131-nottinghill-rd-brighton-ma-02135-skjtu2/building	$4,750+
41 Egremont Road Brighton, Boston, MA	https://hotpads.com/41-egremont-rd-brighton-ma-02135-skfach/building	$3,400+
15 Bentley Street Brighton, Brighton, MA	https://hotpads.com/15-bentley-st-brighton-ma-02135-up27d7/building	$3,300+
31 Champney Street Brighton, Brighton, MA	https://hotpads.com/31-champney-st-brighton-ma-02135-sm3ugp/building	$3,800+
1657 Commonwealth Avenue Brighton, Boston, MA	https://hotpads.com/1657-commonwealth-ave-brighton-ma-02135-skfyy1/building	$3,200+
52 Donnybrook Road Brighton, Boston, MA	https://hotpads.com/52-donnybrook-rd-brighton-ma-02135-uqb91u/building	$3,400
Sutherland Road Brighton, Boston, MA	https://hotpads.com/brighton-ma-02135-skjst6/building	$4,600+
51 Leamington Road Aberdeen, Brighton, MA	https://hotpads.com/51-leamington-rd-brighton-ma-02135-skfx84/building	$3,850+
43 South Street Brighton, Boston, MA	https://hotpads.com/43-south-st-brighton-ma-02135-1j4tw77/building	$3,900+
86 Litchfield Street Brighton, Boston, MA	https://hotpads.com/86-litchfield-st-brighton-ma-02135-sm0v93/building	$4,000
36 Colborne Road Aberdeen, Brighton, MA	https://hotpads.com/36-colborne-rd-brighton-ma-02135-tq53hk/building	$3,800+
Saunders Street Brighton, Boston, MA	https://hotpads.com/allston-ma-02134-skem9u/building	$4,650
59 Strathmore Road Brighton, Brighton, MA	https://hotpads.com/59-strathmore-rd-brighton-ma-02135-skhd6b/building	$3,850+
27 Sutherland Road Brighton, Boston, MA	https://hotpads.com/27-sutherland-rd-brighton-ma-02135-skf311/building	$4,000
53 Hobart Street Brighton, Boston, MA	https://hotpads.com/53-hobart-st-brighton-ma-02135-skr2zw/building	$4,400
8 Cenacle Road Brighton, Brighton, MA	https://hotpads.com/8-cenacle-rd-brighton-ma-02135-uqr5de/building	$3,600+
20 Cummings Road Brighton, Brighton, MA	https://hotpads.com/20-cummings-rd-brighton-ma-02135-skff1v/building	$3,250+
120 Kenrick Street Brighton, Brighton, MA	https://hotpads.com/120-kenrick-street-brighton-ma-02135-skh4ax/building	$4,300+
6 Colliston Road Brighton, Brighton, MA	https://hotpads.com/6-colliston-rd-brighton-ma-02135-skjsva/building	$4,000+
225 Chestnut Hill Avenue Brighton, Brighton, MA	https://hotpads.com/225-chestnut-hill-ave-brighton-ma-02135-snrqz4/building	$950+
31 Newcastle Road Brighton, Boston, MA	https://hotpads.com/31-newcastle-rd-brighton-ma-02135-trapqn/building	$3,800
34 Newcastle Road Brighton, Brighton, MA	https://hotpads.com/34-newcastle-rd-brighton-ma-02135-ts6346/building	$4,000+
91 Surrey Street Brighton, Brighton, MA	https://hotpads.com/91-surrey-st-brighton-ma-02135-snv340/building	$3,600+
80 Wallingford Road Aberdeen, Brighton, MA	https://hotpads.com/80-wallingford-rd-brighton-ma-02135-skjspg/building	$3,650+
Winship Brighton, Boston - Brighton, MA	https://hotpads.com/brighton-ma-02135-skmnk6/building	$3,600
5 Ayr Road Brighton, Brighton, MA	https://hotpads.com/5-ayr-rd-brighton-ma-02135-skjtrh/building	$4,650+
1 Glenley Terrace Brighton, Brighton, MA	https://hotpads.com/1-glenley-ter-brighton-ma-02135-tq5vp4/building	$3,300+
13 Sparhawk Street Brighton, Brighton, MA	https://hotpads.com/13-sparhawk-st-brighton-ma-02135-skjtng/building	$3,900+
Wallingford Road Brighton, Boston - Brighton, MA	https://hotpads.com/brighton-ma-02135-skmm52/building	$3,400+
40 Champney Street Brighton, Boston, MA	https://hotpads.com/40-champney-st-brighton-ma-02135-skjsw7/building	$3,850+
5 Mapleton Street Brighton, Brighton, MA	https://hotpads.com/5-mapleton-st-brighton-ma-02135-tmz1za/building	$5,200+
282 Foster Street Brighton, Brighton, MA	https://hotpads.com/282-foster-st-brighton-ma-02135-1j4trnf/building	$6,500+
264 Foster Street Brighton, Boston, MA	https://hotpads.com/264-foster-st-brighton-ma-02135-skjsxa/building	$4,500+
414 Western Avenue Brighton, Boston, MA	https://hotpads.com/414-western-ave-brighton-ma-02135-tn234h/building	$3,900
64 Undine Road Brighton, Boston, MA	https://hotpads.com/64-undine-rd-brighton-ma-02135-uqhx4x/building	$8,300+
34 Justin Road Brighton, Boston, MA	https://hotpads.com/34-justin-rd-brighton-ma-02135-skjtms/building	$3,995
221 Chestnut Hill Avenue Brighton, Brighton, MA	https://hotpads.com/221-chestnut-hill-ave-brighton-ma-02135-spm5c2/building	$1,000
24 Everett Street Brighton, Boston, MA	https://hotpads.com/24-everett-st-allston-ma-02134-skep7m/building	$2,900+
30 Elmira Street Brighton, Boston, MA	https://hotpads.com/30-elmira-st-brighton-ma-02135-uprr2c/building	$3,300
23 Portsmouth Street Brighton, Brighton, MA	https://hotpads.com/23-portsmouth-st-brighton-ma-02135-skgeg5/building	$3,000+
348 Faneuil Street Brighton, Brighton, MA	https://hotpads.com/348-faneuil-st-brighton-ma-02135-skjsse/building	$2,800+
25 Burton Street Brighton, Brighton, MA	https://hotpads.com/25-burton-st-brighton-ma-02135-skjtqs/building	$2,600+
10 Woodmont Street Brighton, Brighton, MA	https://hotpads.com/10-woodmont-st-brighton-ma-02135-tpu2kc/building	$2,800+
Presentation Road Brighton, Brighton, MA	https://hotpads.com/brighton-ma-02135-upae37/building	$2,800+
106 Murdock Street Brighton, Brighton, MA	https://hotpads.com/106-murdock-st-brighton-ma-02135-skjtpe/building	$3,300
29 Etna Street Brighton, Brighton, MA	https://hotpads.com/29-etna-st-brighton-ma-02135-spm54x/building	$3,500
37 Egremont Road Brighton, Brighton, MA	https://hotpads.com/37-egremont-road-brighton-ma-02135-skjsnj/building	$3,350+
346 Faneuil Street Brighton, Brighton, MA	https://hotpads.com/346-faneuil-st-brighton-ma-02135-skf7nk/building	$3,000+
71 Harriet Street Brighton, Brighton, MA	https://hotpads.com/71-harriet-st-brighton-ma-02135-1svkg13/building	$3,200
23 Egremont Road Brighton, Brighton, MA	https://hotpads.com/23-egremont-rd-brighton-ma-02135-1j4tq48/building	$3,225+
34 Harriet Street Brighton, Brighton, MA	https://hotpads.com/34-harriet-st-brighton-ma-02135-1j4ttry/building	$3,200+
9 Sparhawk Street Brighton, Brighton, MA	https://hotpads.com/9-sparhawk-st-brighton-ma-02135-skjsmv/building	$3,300+
71 Brooks Street Brighton, Brighton, MA	https://hotpads.com/71-brooks-st-brighton-ma-02135-tqkc4v/building	$3,000
129 Chiswick Road Brighton, Brighton, MA	https://hotpads.com/129-chiswick-rd-brighton-ma-02135-sks2jx/building	$3,100+
1680 Commonwealth Avenue Brighton, Brighton, MA	https://hotpads.com/1680-commonwealth-ave-brighton-ma-02135-skhabf/building	$3,825+
26 Mapleton Street Brighton, Brighton, MA	https://hotpads.com/26-mapleton-st-brighton-ma-02135-1j4tr50/building	$3,200+
14 Woodmont Street Brighton, Brighton, MA	https://hotpads.com/14-woodmont-st-brighton-ma-02135-tn1dbf/building	$3,200+
108 Brooks Street Brighton, Brighton, MA	https://hotpads.com/108-brooks-st-brighton-ma-02135-unq0zu/building	$3,200+
27 Egremont Road Brighton, Brighton, MA	https://hotpads.com/27-egremont-rd-brighton-ma-02135-smm5ea/building	$3,225+
19 Egremont Road Brighton, Brighton, MA	https://hotpads.com/19-egremont-rd-brighton-ma-02135-sm2n3r/building	$3,250
25 Lothrop Street Brighton, Boston, MA	https://hotpads.com/25-lothrop-st-brighton-ma-02135-smpznh/building	$3,000+
33 Newcastle Road Brighton, Brighton, MA	https://hotpads.com/33-newcastle-rd-brighton-ma-02135-wd57e7/building	$4,000
18 Claymoss Road Brighton, Brighton, MA	https://hotpads.com/18-claymoss-rd-brighton-ma-02135-skjsr8/building	$3,200+
29 Wilson Park Brighton, Brighton, MA	https://hotpads.com/29-wilson-park-brighton-ma-02135-skjsu4/building	$3,300
132 Chiswick Road Brighton, Boston, MA	https://hotpads.com/132-chiswick-rd-brighton-ma-02135-skjvcb/building	$3,000+
23 Ransom Road Brighton, Brighton, MA	https://hotpads.com/23-ransom-rd-brighton-ma-02135-skg2vv/building	$3,300+
7 Sparhawk Street Brighton, Brighton, MA	https://hotpads.com/7-sparhawk-st-brighton-ma-02135-skjsnc/building	$3,300+
144 Washington Street Aberdeen, Brighton, MA	https://hotpads.com/144-washington-st-brighton-ma-02135-tmu589/building	$3,400
246 Allston Street Brighton, Brighton, MA	https://hotpads.com/246-allston-st-brighton-ma-02135-t0y4bk/building	$4,000
33 Champney Street Brighton, Brighton, MA	https://hotpads.com/33-champney-st-brighton-ma-02135-th886u/building	$3,700+
335 Faneuil Street Brighton, Brighton, MA	https://hotpads.com/335-faneuil-st-brighton-ma-02135-skfx8w/building	$3,000+
11 Cummings Road Brighton, Brighton, MA	https://hotpads.com/11-cummings-rd-brighton-ma-02135-skg27x/building	$3,050+
134 Parsons Street Brighton, Brighton, MA	https://hotpads.com/134-parsons-st-brighton-ma-02135-sswgmz/building	$4,700+
57 Gerrish Street Brighton, Boston, MA	https://hotpads.com/57-gerrish-st-brighton-ma-02135-skjsp3/building	$3,999+
178 Bigelow Street Brighton, Brighton, MA	https://hotpads.com/178-bigelow-st-brighton-ma-02135-up77v7/building	$3,300
136 Brooks Street Brighton, Boston, MA	https://hotpads.com/136-brooks-st-brighton-ma-02135-1j4td7d/building	$5,100+
120 Brooks Street Brighton, Brighton, MA	https://hotpads.com/120-brooks-st-brighton-ma-02135-svfz9v/building	$2,600
116 Lake Street Brighton, Boston, MA	https://hotpads.com/116-lake-st-brighton-ma-02135-skjtsq/building	$8,000+
46 Gerrish Street Brighton, Brighton, MA	https://hotpads.com/46-gerrish-st-brighton-ma-02135-w2yhy0/building	$4,800+
1682 Commonwealth Avenue Brighton, Boston, MA	https://hotpads.com/1682-commonwealth-ave-brighton-ma-02135-skfaht/building	$3,400
62 Ridgemont Street Brighton, Allston, MA	https://hotpads.com/62-ridgemont-st-allston-ma-02134-skjsma/building	$4,700+
73 Leicester Street Brighton, Brighton, MA	https://hotpads.com/73-leicester-st-brighton-ma-02135-uqnyvn/building	$4,200
56 Ridgemont Street Brighton, Boston, MA	https://hotpads.com/56-ridgemont-st-allston-ma-02134-skfcf3/building	$4,000+
83 Surrey Street Brighton, Boston, MA	https://hotpads.com/83-surrey-st-brighton-ma-02135-skp189/building	$4,250
137 Chiswick Road Brighton, Brighton, MA	https://hotpads.com/137-chiswick-rd-brighton-ma-02135-sm34tv/building	$3,700+
62 Glencoe Street Brighton, Brighton, MA	https://hotpads.com/62-glencoe-st-brighton-ma-02135-skggcx/building	$3,600
305 Summit Avenue Brighton, Brighton, MA	https://hotpads.com/305-summit-ave-brighton-ma-02135-smf1pn/building	$3,600+
Chestnut Hill Avenue Brighton, Brighton, MA	https://hotpads.com/brighton-ma-02135-skhx87/building	$3,500+
328 Washington Street Brighton, Brighton, MA	https://hotpads.com/328-washington-st-brighton-ma-02135-wd168n/building	$3,500+
1860 Commonwealth Avenue Brighton, Brighton, MA	https://hotpads.com/1860-commonwealth-ave-brighton-ma-02135-1j4tkaz/building	$4,000+
Sutherland Road Brighton, Brighton, MA	https://hotpads.com/brighton-ma-02135-snvecs/building	$5,000+
141 Chiswick Road Brighton, Brighton, MA	https://hotpads.com/141-chiswick-rd-brighton-ma-02135-skfztp/building	$3,350+
6 Cenacle Road Brighton, Boston, MA	https://hotpads.com/6-cenacle-rd-brighton-ma-02135-uqf0cb/building	$3,800
24 Matchett Street Brighton, Brighton, MA	https://hotpads.com/24-matchett-st-brighton-ma-02135-1j4tqha/building	$3,800
17 Bennett Street Brighton, Brighton, MA	https://hotpads.com/17-bennett-st-brighton-ma-02135-skfzu5/building	$4,300+
8 Sparhawk Street Brighton, Brighton, MA	https://hotpads.com/8-sparhawk-st-brighton-ma-02135-tnr6fb/building	$3,700+
14 Sutherland Road Brighton, Brighton, MA	https://hotpads.com/14-sutherland-rd-brighton-ma-02135-skg0kw/building	$3,500+
44 Burton Street Brighton, Boston, MA	https://hotpads.com/44-burton-st-brighton-ma-02135-1j4twaq/building	$4,500
35 Parsons Street Brighton, Brighton, MA	https://hotpads.com/35-parsons-st-brighton-ma-02135-skmv5m/building	$3,900+
68 Etna Street Brighton, Brighton, MA	https://hotpads.com/68-etna-st-brighton-ma-02135-1j4u0a1/building	$3,600
20 Claymoss Road Brighton, Brighton, MA	https://hotpads.com/20-claymoss-rd-brighton-ma-02135-smpx36/building	$4,000+
12 Sutherland Road Brighton, Brighton, MA	https://hotpads.com/12-sutherland-rd-brighton-ma-02135-sm30jj/building	$3,600+
43 Orkney Road Brighton, Brighton, MA	https://hotpads.com/43-orkney-rd-brighton-ma-02135-skg3za/building	$3,800+
8 Lane Park Brighton, Brighton, MA	https://hotpads.com/8-lane-park-brighton-ma-02135-tqewj8/building	$4,600+
26 Bothwell Road Brighton, Brighton, MA	https://hotpads.com/26-bothwell-rd-brighton-ma-02135-swqaqu/building	$5,000+
20 Dustin Street Brighton, Brighton, MA	https://hotpads.com/20-dustin-st-brighton-ma-02135-1j4tnzg/building	$4,500
50 Cummings Road Brighton, Brighton, MA	https://hotpads.com/50-cummings-rd-brighton-ma-02135-tr5nbv/building	$4,395+
27 Eulita Terrace Aberdeen, Brighton, MA	https://hotpads.com/27-eulita-ter-brighton-ma-02135-upnypm/building	$3,600+
1863 Commonwealth Avenue Brighton, Boston, MA	https://hotpads.com/1863-commonwealth-ave-brighton-ma-02135-skjsnr/building	$6,000+
146 Chiswick Road Brighton, Brighton, MA	https://hotpads.com/146-chiswick-rd-brighton-ma-02135-skkecg/building	$3,850+
61 Surrey Street Brighton, Boston, MA	https://hotpads.com/61-surrey-st-brighton-ma-02135-swe5ky/building	$3,700+
160 Bigelow Street Brighton, Brighton, MA	https://hotpads.com/160-bigelow-st-brighton-ma-02135-1j4tgaq/building	$4,800+
48 Englewood Avenue Brighton, Brighton, MA	https://hotpads.com/48-englewood-ave-brighton-ma-02135-tvg4fg/building	$4,800+
110 Lanark Road Brighton, Brighton, MA	https://hotpads.com/110-lanark-rd-brighton-ma-02135-skzmmq/building	$3,400+
491 Washington Street Brighton, Brighton, MA	https://hotpads.com/491-washington-st-brighton-ma-02135-1j4tx2s/building	$4,200
7 Donnybrook Road Brighton, Boston, MA	https://hotpads.com/7-donnybrook-rd-brighton-ma-02135-sm0jg9/building	$3,600+
331 Faneuil Street Brighton, Brighton, MA	https://hotpads.com/331-faneuil-st-brighton-ma-02135-skjtrs/building	$3,400+
40 Atkins Street Brighton, Brighton, MA	https://hotpads.com/40-atkins-st-brighton-ma-02135-uq1sf9/building	$3,600+
28 Justin Road Brighton, Brighton, MA	https://hotpads.com/28-justin-rd-brighton-ma-02135-skjtcf/building	$3,400+
143 Sutherland Road Brighton, Brighton, MA	https://hotpads.com/143-sutherland-rd-brighton-ma-02135-st5e0s/building	$3,600+
24 Atkins Street Brighton, Brighton, MA	https://hotpads.com/24-atkins-st-brighton-ma-02135-sqe25n/building	$3,500+
36 Elmira Street Brighton, Brighton, MA	https://hotpads.com/36-elmira-st-brighton-ma-02135-sm2s7k/building	$3,550+
44 Mapleton Street Brighton, Brighton, MA	https://hotpads.com/44-mapleton-st-brighton-ma-02135-uq5xuy/building	$3,600
15 Donnybrook Road Brighton, Brighton, MA	https://hotpads.com/15-donnybrook-rd-brighton-ma-02135-tmhbvm/building	$3,600
1721 Commonwealth Avenue Aberdeen, Brighton, MA	https://hotpads.com/1721-commonwealth-ave-brighton-ma-02135-skjsgp/building	$3,500
303 Summit Avenue Brighton, Brighton, MA	https://hotpads.com/303-summit-ave-brighton-ma-02135-smf1jn/building	$3,800
46 Radnor Road Brighton, Brighton, MA	https://hotpads.com/46-radnor-rd-brighton-ma-02135-skhset/building	$6,700+
54 Atkins Street Brighton, Brighton, MA	https://hotpads.com/54-atkins-st-brighton-ma-02135-tqztf4/building	$3,500+
44 Litchfield Street Brighton, Brighton, MA	https://hotpads.com/44-litchfield-st-brighton-ma-02135-smf1sm/building	$3,900
6 Lothian Road Brighton, Brighton, MA	https://hotpads.com/6-lothian-road-brighton-ma-02135-smpvz6/building	$3,900+
45 Radnor Road Brighton, Brighton, MA	https://hotpads.com/45-radnor-rd-brighton-ma-02135-sm255w/building	$8,000
22 Burton Street Brighton, Brighton, MA	https://hotpads.com/22-burton-st-brighton-ma-02135-skfb8a/building	$3,700+
4 Barstow Street Brighton, Boston, MA	https://hotpads.com/4-barstow-st-allston-ma-02134-tjdex8/building	$5,000
Foster Street Brighton, Boston, MA	https://hotpads.com/brighton-ma-02135-skm6tq/building	$3,400+
10 Wallingford Road Aberdeen, Brighton, MA	https://hotpads.com/10-wallingford-rd-brighton-ma-02135-unjw62/building	$4,400+
71 Oxford Avenue Cambridge, MA 02138	https://hotpads.com/71-oxford-ave-cambridge-ma-02138-skkx96/building	Call
3 Oxford Avenue Belmont, MA 02478	https://hotpads.com/3-oxford-ave-belmont-ma-02478-sm3qc4/building	Call
